DATA_SOURCE,ENCOUNTER_GROUP,ENCOUNTER_TYPE,YEAR_MONTH,CLAIM_COUNT
cms_synthetic,outpatient,dialysis,201504,1558
cms_synthetic,outpatient,dialysis,201505,1702
cms_synthetic,outpatient,dialysis,201506,1536
cms_synthetic,outpatient,dialysis,201507,1620
cms_synthetic,outpatient,dialysis,201508,1648
cms_synthetic,outpatient,dialysis,201509,1552
cms_synthetic,outpatient,dialysis,201510,1595
cms_synthetic,outpatient,dialysis,201511,1573
cms_synthetic,outpatient,dialysis,201512,1615
cms_synthetic,outpatient,dialysis,201601,1648
cms_synthetic,outpatient,dialysis,201602,1533
cms_synthetic,outpatient,dialysis,201603,1672
cms_synthetic,outpatient,dialysis,201604,1683
cms_synthetic,outpatient,dialysis,201605,1850
cms_synthetic,outpatient,dialysis,201606,1754
cms_synthetic,outpatient,dialysis,201607,1786
cms_synthetic,outpatient,dialysis,201608,1834
cms_synthetic,outpatient,dialysis,201609,1761
cms_synthetic,outpatient,dialysis,201610,1822
cms_synthetic,outpatient,dialysis,201611,1743
cms_synthetic,outpatient,dialysis,201612,1839
cms_synthetic,outpatient,dialysis,201701,1834
cms_synthetic,outpatient,dialysis,201702,1639
cms_synthetic,outpatient,dialysis,201703,1815
cms_synthetic,outpatient,dialysis,201704,1829
cms_synthetic,outpatient,dialysis,201705,1910
cms_synthetic,outpatient,dialysis,201706,1852
cms_synthetic,outpatient,dialysis,201707,1906
cms_synthetic,outpatient,dialysis,201708,1935
cms_synthetic,outpatient,dialysis,201709,1860
cms_synthetic,outpatient,dialysis,201710,1936
cms_synthetic,outpatient,dialysis,201711,1939
cms_synthetic,outpatient,dialysis,201712,2020
cms_synthetic,outpatient,dialysis,201801,2091
cms_synthetic,outpatient,dialysis,201802,1835
cms_synthetic,outpatient,dialysis,201803,2008
cms_synthetic,outpatient,dialysis,201804,1938
cms_synthetic,outpatient,dialysis,201805,1955
cms_synthetic,outpatient,dialysis,201806,1951
cms_synthetic,outpatient,dialysis,201807,1987
cms_synthetic,outpatient,dialysis,201808,2078
cms_synthetic,outpatient,dialysis,201809,1971
cms_synthetic,outpatient,dialysis,201810,2010
cms_synthetic,outpatient,dialysis,201811,1994
cms_synthetic,outpatient,dialysis,201812,2061
cms_synthetic,outpatient,dialysis,201901,2152
cms_synthetic,outpatient,dialysis,201902,1982
cms_synthetic,outpatient,dialysis,201903,2185
cms_synthetic,outpatient,dialysis,201904,2181
cms_synthetic,outpatient,dialysis,201905,2282
cms_synthetic,outpatient,dialysis,201906,2224
cms_synthetic,outpatient,dialysis,201907,2401
cms_synthetic,outpatient,dialysis,201908,2434
cms_synthetic,outpatient,dialysis,201909,2364
cms_synthetic,outpatient,dialysis,201910,2414
cms_synthetic,outpatient,dialysis,201911,2391
cms_synthetic,outpatient,dialysis,201912,2606
cms_synthetic,outpatient,dialysis,202001,2616
cms_synthetic,outpatient,dialysis,202002,2474
cms_synthetic,outpatient,dialysis,202003,2643
cms_synthetic,outpatient,dialysis,202004,2602
cms_synthetic,outpatient,dialysis,202005,2758
cms_synthetic,outpatient,dialysis,202006,2690
cms_synthetic,outpatient,dialysis,202007,2853
cms_synthetic,outpatient,dialysis,202008,2791
cms_synthetic,outpatient,dialysis,202009,2744
cms_synthetic,outpatient,dialysis,202010,2824
cms_synthetic,outpatient,dialysis,202011,2739
cms_synthetic,outpatient,dialysis,202012,2749
cms_synthetic,outpatient,dialysis,202101,2836
cms_synthetic,outpatient,dialysis,202102,2599
cms_synthetic,outpatient,dialysis,202103,2904
cms_synthetic,outpatient,dialysis,202104,2775
cms_synthetic,outpatient,dialysis,202105,2902
cms_synthetic,outpatient,dialysis,202106,2858
cms_synthetic,outpatient,dialysis,202107,2969
cms_synthetic,outpatient,dialysis,202108,3015
cms_synthetic,outpatient,dialysis,202109,2945
cms_synthetic,outpatient,dialysis,202110,3134
cms_synthetic,outpatient,dialysis,202111,3066
cms_synthetic,outpatient,dialysis,202112,3186
cms_synthetic,outpatient,dialysis,202201,3246
cms_synthetic,outpatient,dialysis,202202,2917
cms_synthetic,outpatient,dialysis,202203,3245
cms_synthetic,outpatient,dialysis,202204,3213
cms_synthetic,outpatient,dialysis,202205,3280
cms_synthetic,outpatient,dialysis,202206,3166
cms_synthetic,outpatient,dialysis,202207,3347
cms_synthetic,outpatient,dialysis,202208,3407
cms_synthetic,outpatient,dialysis,202209,3366
cms_synthetic,outpatient,dialysis,202210,3525
cms_synthetic,outpatient,dialysis,202211,3401
cms_synthetic,outpatient,dialysis,202212,3607
cms_synthetic,outpatient,dialysis,202301,3670
cms_synthetic,outpatient,dialysis,202302,3360
cms_synthetic,outpatient,dialysis,202303,227
cms_synthetic,outpatient,emergency department,201503,111
cms_synthetic,outpatient,emergency department,201504,134
cms_synthetic,outpatient,emergency department,201505,159
cms_synthetic,outpatient,emergency department,201506,145
cms_synthetic,outpatient,emergency department,201507,117
cms_synthetic,outpatient,emergency department,201508,127
cms_synthetic,outpatient,emergency department,201509,136
cms_synthetic,outpatient,emergency department,201510,122
cms_synthetic,outpatient,emergency department,201511,164
cms_synthetic,outpatient,emergency department,201512,144
cms_synthetic,outpatient,emergency department,201601,133
cms_synthetic,outpatient,emergency department,201602,145
cms_synthetic,outpatient,emergency department,201603,150
cms_synthetic,outpatient,emergency department,201604,156
cms_synthetic,outpatient,emergency department,201605,126
cms_synthetic,outpatient,emergency department,201606,129
cms_synthetic,outpatient,emergency department,201607,150
cms_synthetic,outpatient,emergency department,201608,112
cms_synthetic,outpatient,emergency department,201609,135
cms_synthetic,outpatient,emergency department,201610,153
cms_synthetic,outpatient,emergency department,201611,157
cms_synthetic,outpatient,emergency department,201612,131
cms_synthetic,outpatient,emergency department,201701,164
cms_synthetic,outpatient,emergency department,201702,148
cms_synthetic,outpatient,emergency department,201703,157
cms_synthetic,outpatient,emergency department,201704,142
cms_synthetic,outpatient,emergency department,201705,146
cms_synthetic,outpatient,emergency department,201706,130
cms_synthetic,outpatient,emergency department,201707,152
cms_synthetic,outpatient,emergency department,201708,178
cms_synthetic,outpatient,emergency department,201709,154
cms_synthetic,outpatient,emergency department,201710,176
cms_synthetic,outpatient,emergency department,201711,152
cms_synthetic,outpatient,emergency department,201712,175
cms_synthetic,outpatient,emergency department,201801,185
cms_synthetic,outpatient,emergency department,201802,153
cms_synthetic,outpatient,emergency department,201803,179
cms_synthetic,outpatient,emergency department,201804,143
cms_synthetic,outpatient,emergency department,201805,190
cms_synthetic,outpatient,emergency department,201806,175
cms_synthetic,outpatient,emergency department,201807,191
cms_synthetic,outpatient,emergency department,201808,158
cms_synthetic,outpatient,emergency department,201809,177
cms_synthetic,outpatient,emergency department,201810,165
cms_synthetic,outpatient,emergency department,201811,163
cms_synthetic,outpatient,emergency department,201812,175
cms_synthetic,outpatient,emergency department,201901,195
cms_synthetic,outpatient,emergency department,201902,154
cms_synthetic,outpatient,emergency department,201903,205
cms_synthetic,outpatient,emergency department,201904,197
cms_synthetic,outpatient,emergency department,201905,181
cms_synthetic,outpatient,emergency department,201906,184
cms_synthetic,outpatient,emergency department,201907,199
cms_synthetic,outpatient,emergency department,201908,164
cms_synthetic,outpatient,emergency department,201909,184
cms_synthetic,outpatient,emergency department,201910,177
cms_synthetic,outpatient,emergency department,201911,168
cms_synthetic,outpatient,emergency department,201912,171
cms_synthetic,outpatient,emergency department,202001,181
cms_synthetic,outpatient,emergency department,202002,165
cms_synthetic,outpatient,emergency department,202003,181
cms_synthetic,outpatient,emergency department,202004,188
cms_synthetic,outpatient,emergency department,202005,202
cms_synthetic,outpatient,emergency department,202006,205
cms_synthetic,outpatient,emergency department,202007,191
cms_synthetic,outpatient,emergency department,202008,188
cms_synthetic,outpatient,emergency department,202009,146
cms_synthetic,outpatient,emergency department,202010,174
cms_synthetic,outpatient,emergency department,202011,148
cms_synthetic,outpatient,emergency department,202012,190
cms_synthetic,outpatient,emergency department,202101,192
cms_synthetic,outpatient,emergency department,202102,174
cms_synthetic,outpatient,emergency department,202103,193
cms_synthetic,outpatient,emergency department,202104,207
cms_synthetic,outpatient,emergency department,202105,199
cms_synthetic,outpatient,emergency department,202106,188
cms_synthetic,outpatient,emergency department,202107,224
cms_synthetic,outpatient,emergency department,202108,234
cms_synthetic,outpatient,emergency department,202109,222
cms_synthetic,outpatient,emergency department,202110,201
cms_synthetic,outpatient,emergency department,202111,222
cms_synthetic,outpatient,emergency department,202112,202
cms_synthetic,outpatient,emergency department,202201,200
cms_synthetic,outpatient,emergency department,202202,203
cms_synthetic,outpatient,emergency department,202203,256
cms_synthetic,outpatient,emergency department,202204,220
cms_synthetic,outpatient,emergency department,202205,241
cms_synthetic,outpatient,emergency department,202206,266
cms_synthetic,outpatient,emergency department,202207,241
cms_synthetic,outpatient,emergency department,202208,239
cms_synthetic,outpatient,emergency department,202209,235
cms_synthetic,outpatient,emergency department,202210,255
cms_synthetic,outpatient,emergency department,202211,255
cms_synthetic,outpatient,emergency department,202212,220
cms_synthetic,outpatient,emergency department,202301,257
cms_synthetic,outpatient,emergency department,202302,227
cms_synthetic,outpatient,emergency department,202303,16
cms_synthetic,outpatient,home health,201503,5
cms_synthetic,outpatient,home health,201504,10
cms_synthetic,outpatient,home health,201505,7
cms_synthetic,outpatient,home health,201506,13
cms_synthetic,outpatient,home health,201507,13
cms_synthetic,outpatient,home health,201508,11
cms_synthetic,outpatient,home health,201509,10
cms_synthetic,outpatient,home health,201510,5
cms_synthetic,outpatient,home health,201511,10
cms_synthetic,outpatient,home health,201512,5
cms_synthetic,outpatient,home health,201601,11
cms_synthetic,outpatient,home health,201602,5
cms_synthetic,outpatient,home health,201603,6
cms_synthetic,outpatient,home health,201604,6
cms_synthetic,outpatient,home health,201605,8
cms_synthetic,outpatient,home health,201606,7
cms_synthetic,outpatient,home health,201607,9
cms_synthetic,outpatient,home health,201608,6
cms_synthetic,outpatient,home health,201609,9
cms_synthetic,outpatient,home health,201610,5
cms_synthetic,outpatient,home health,201611,9
cms_synthetic,outpatient,home health,201612,10
cms_synthetic,outpatient,home health,201701,8
cms_synthetic,outpatient,home health,201702,5
cms_synthetic,outpatient,home health,201703,14
cms_synthetic,outpatient,home health,201704,10
cms_synthetic,outpatient,home health,201705,6
cms_synthetic,outpatient,home health,201706,10
cms_synthetic,outpatient,home health,201707,7
cms_synthetic,outpatient,home health,201708,6
cms_synthetic,outpatient,home health,201709,14
cms_synthetic,outpatient,home health,201710,11
cms_synthetic,outpatient,home health,201711,10
cms_synthetic,outpatient,home health,201712,11
cms_synthetic,outpatient,home health,201801,8
cms_synthetic,outpatient,home health,201802,7
cms_synthetic,outpatient,home health,201803,10
cms_synthetic,outpatient,home health,201804,4
cms_synthetic,outpatient,home health,201805,9
cms_synthetic,outpatient,home health,201806,5
cms_synthetic,outpatient,home health,201807,11
cms_synthetic,outpatient,home health,201808,4
cms_synthetic,outpatient,home health,201809,10
cms_synthetic,outpatient,home health,201810,8
cms_synthetic,outpatient,home health,201811,8
cms_synthetic,outpatient,home health,201812,9
cms_synthetic,outpatient,home health,201901,9
cms_synthetic,outpatient,home health,201902,9
cms_synthetic,outpatient,home health,201903,5
cms_synthetic,outpatient,home health,201904,8
cms_synthetic,outpatient,home health,201905,5
cms_synthetic,outpatient,home health,201906,11
cms_synthetic,outpatient,home health,201907,8
cms_synthetic,outpatient,home health,201908,10
cms_synthetic,outpatient,home health,201909,9
cms_synthetic,outpatient,home health,201910,6
cms_synthetic,outpatient,home health,201911,9
cms_synthetic,outpatient,home health,201912,7
cms_synthetic,outpatient,home health,202001,13
cms_synthetic,outpatient,home health,202002,19
cms_synthetic,outpatient,home health,202003,11
cms_synthetic,outpatient,home health,202004,10
cms_synthetic,outpatient,home health,202005,7
cms_synthetic,outpatient,home health,202006,8
cms_synthetic,outpatient,home health,202007,11
cms_synthetic,outpatient,home health,202008,5
cms_synthetic,outpatient,home health,202009,16
cms_synthetic,outpatient,home health,202010,10
cms_synthetic,outpatient,home health,202011,4
cms_synthetic,outpatient,home health,202012,9
cms_synthetic,outpatient,home health,202101,8
cms_synthetic,outpatient,home health,202102,18
cms_synthetic,outpatient,home health,202103,12
cms_synthetic,outpatient,home health,202104,8
cms_synthetic,outpatient,home health,202105,7
cms_synthetic,outpatient,home health,202106,12
cms_synthetic,outpatient,home health,202107,16
cms_synthetic,outpatient,home health,202108,11
cms_synthetic,outpatient,home health,202109,10
cms_synthetic,outpatient,home health,202110,17
cms_synthetic,outpatient,home health,202111,6
cms_synthetic,outpatient,home health,202112,14
cms_synthetic,outpatient,home health,202201,6
cms_synthetic,outpatient,home health,202202,12
cms_synthetic,outpatient,home health,202203,5
cms_synthetic,outpatient,home health,202204,16
cms_synthetic,outpatient,home health,202205,7
cms_synthetic,outpatient,home health,202206,13
cms_synthetic,outpatient,home health,202207,12
cms_synthetic,outpatient,home health,202208,8
cms_synthetic,outpatient,home health,202209,14
cms_synthetic,outpatient,home health,202210,9
cms_synthetic,outpatient,home health,202211,12
cms_synthetic,outpatient,home health,202212,11
cms_synthetic,outpatient,home health,202301,8
cms_synthetic,outpatient,home health,202302,14
cms_synthetic,outpatient,home health,202303,1
cms_synthetic,outpatient,outpatient hospice,201501,1
cms_synthetic,outpatient,outpatient hospice,201502,4
cms_synthetic,outpatient,outpatient hospice,201503,13
cms_synthetic,outpatient,outpatient hospice,201504,8
cms_synthetic,outpatient,outpatient hospice,201505,8
cms_synthetic,outpatient,outpatient hospice,201506,11
cms_synthetic,outpatient,outpatient hospice,201507,6
cms_synthetic,outpatient,outpatient hospice,201508,6
cms_synthetic,outpatient,outpatient hospice,201509,8
cms_synthetic,outpatient,outpatient hospice,201510,12
cms_synthetic,outpatient,outpatient hospice,201511,6
cms_synthetic,outpatient,outpatient hospice,201512,9
cms_synthetic,outpatient,outpatient hospice,201601,7
cms_synthetic,outpatient,outpatient hospice,201602,7
cms_synthetic,outpatient,outpatient hospice,201603,10
cms_synthetic,outpatient,outpatient hospice,201604,9
cms_synthetic,outpatient,outpatient hospice,201605,7
cms_synthetic,outpatient,outpatient hospice,201606,10
cms_synthetic,outpatient,outpatient hospice,201607,9
cms_synthetic,outpatient,outpatient hospice,201608,5
cms_synthetic,outpatient,outpatient hospice,201609,8
cms_synthetic,outpatient,outpatient hospice,201610,14
cms_synthetic,outpatient,outpatient hospice,201611,10
cms_synthetic,outpatient,outpatient hospice,201612,11
cms_synthetic,outpatient,outpatient hospice,201701,6
cms_synthetic,outpatient,outpatient hospice,201702,7
cms_synthetic,outpatient,outpatient hospice,201703,12
cms_synthetic,outpatient,outpatient hospice,201704,8
cms_synthetic,outpatient,outpatient hospice,201705,5
cms_synthetic,outpatient,outpatient hospice,201706,8
cms_synthetic,outpatient,outpatient hospice,201707,9
cms_synthetic,outpatient,outpatient hospice,201708,6
cms_synthetic,outpatient,outpatient hospice,201709,12
cms_synthetic,outpatient,outpatient hospice,201710,7
cms_synthetic,outpatient,outpatient hospice,201711,5
cms_synthetic,outpatient,outpatient hospice,201712,10
cms_synthetic,outpatient,outpatient hospice,201801,9
cms_synthetic,outpatient,outpatient hospice,201802,8
cms_synthetic,outpatient,outpatient hospice,201803,13
cms_synthetic,outpatient,outpatient hospice,201804,11
cms_synthetic,outpatient,outpatient hospice,201805,13
cms_synthetic,outpatient,outpatient hospice,201806,14
cms_synthetic,outpatient,outpatient hospice,201807,12
cms_synthetic,outpatient,outpatient hospice,201808,23
cms_synthetic,outpatient,outpatient hospice,201809,15
cms_synthetic,outpatient,outpatient hospice,201810,14
cms_synthetic,outpatient,outpatient hospice,201811,16
cms_synthetic,outpatient,outpatient hospice,201812,15
cms_synthetic,outpatient,outpatient hospice,201901,7
cms_synthetic,outpatient,outpatient hospice,201902,8
cms_synthetic,outpatient,outpatient hospice,201903,12
cms_synthetic,outpatient,outpatient hospice,201904,14
cms_synthetic,outpatient,outpatient hospice,201905,15
cms_synthetic,outpatient,outpatient hospice,201906,11
cms_synthetic,outpatient,outpatient hospice,201907,18
cms_synthetic,outpatient,outpatient hospice,201908,15
cms_synthetic,outpatient,outpatient hospice,201909,19
cms_synthetic,outpatient,outpatient hospice,201910,9
cms_synthetic,outpatient,outpatient hospice,201911,8
cms_synthetic,outpatient,outpatient hospice,201912,8
cms_synthetic,outpatient,outpatient hospice,202001,15
cms_synthetic,outpatient,outpatient hospice,202002,14
cms_synthetic,outpatient,outpatient hospice,202003,8
cms_synthetic,outpatient,outpatient hospice,202004,13
cms_synthetic,outpatient,outpatient hospice,202005,8
cms_synthetic,outpatient,outpatient hospice,202006,12
cms_synthetic,outpatient,outpatient hospice,202007,12
cms_synthetic,outpatient,outpatient hospice,202008,12
cms_synthetic,outpatient,outpatient hospice,202009,8
cms_synthetic,outpatient,outpatient hospice,202010,12
cms_synthetic,outpatient,outpatient hospice,202011,16
cms_synthetic,outpatient,outpatient hospice,202012,16
cms_synthetic,outpatient,outpatient hospice,202101,13
cms_synthetic,outpatient,outpatient hospice,202102,9
cms_synthetic,outpatient,outpatient hospice,202103,19
cms_synthetic,outpatient,outpatient hospice,202104,13
cms_synthetic,outpatient,outpatient hospice,202105,13
cms_synthetic,outpatient,outpatient hospice,202106,10
cms_synthetic,outpatient,outpatient hospice,202107,13
cms_synthetic,outpatient,outpatient hospice,202108,13
cms_synthetic,outpatient,outpatient hospice,202109,19
cms_synthetic,outpatient,outpatient hospice,202110,13
cms_synthetic,outpatient,outpatient hospice,202111,15
cms_synthetic,outpatient,outpatient hospice,202112,12
cms_synthetic,outpatient,outpatient hospice,202201,14
cms_synthetic,outpatient,outpatient hospice,202202,12
cms_synthetic,outpatient,outpatient hospice,202203,15
cms_synthetic,outpatient,outpatient hospice,202204,11
cms_synthetic,outpatient,outpatient hospice,202205,14
cms_synthetic,outpatient,outpatient hospice,202206,17
cms_synthetic,outpatient,outpatient hospice,202207,11
cms_synthetic,outpatient,outpatient hospice,202208,8
cms_synthetic,outpatient,outpatient hospice,202209,12
cms_synthetic,outpatient,outpatient hospice,202210,9
cms_synthetic,outpatient,outpatient hospice,202211,10
cms_synthetic,outpatient,outpatient hospice,202212,14
cms_synthetic,outpatient,outpatient hospice,202301,10
cms_synthetic,outpatient,outpatient hospice,202302,9
cms_synthetic,outpatient,outpatient hospital or clinic,201503,566
cms_synthetic,outpatient,outpatient hospital or clinic,201504,767
cms_synthetic,outpatient,outpatient hospital or clinic,201505,850
cms_synthetic,outpatient,outpatient hospital or clinic,201506,741
cms_synthetic,outpatient,outpatient hospital or clinic,201507,808
cms_synthetic,outpatient,outpatient hospital or clinic,201508,833
cms_synthetic,outpatient,outpatient hospital or clinic,201509,753
cms_synthetic,outpatient,outpatient hospital or clinic,201510,850
cms_synthetic,outpatient,outpatient hospital or clinic,201511,792
cms_synthetic,outpatient,outpatient hospital or clinic,201512,757
cms_synthetic,outpatient,outpatient hospital or clinic,201601,815
cms_synthetic,outpatient,outpatient hospital or clinic,201602,770
cms_synthetic,outpatient,outpatient hospital or clinic,201603,847
cms_synthetic,outpatient,outpatient hospital or clinic,201604,806
cms_synthetic,outpatient,outpatient hospital or clinic,201605,792
cms_synthetic,outpatient,outpatient hospital or clinic,201606,739
cms_synthetic,outpatient,outpatient hospital or clinic,201607,897
cms_synthetic,outpatient,outpatient hospital or clinic,201608,875
cms_synthetic,outpatient,outpatient hospital or clinic,201609,790
cms_synthetic,outpatient,outpatient hospital or clinic,201610,815
cms_synthetic,outpatient,outpatient hospital or clinic,201611,846
cms_synthetic,outpatient,outpatient hospital or clinic,201612,828
cms_synthetic,outpatient,outpatient hospital or clinic,201701,842
cms_synthetic,outpatient,outpatient hospital or clinic,201702,759
cms_synthetic,outpatient,outpatient hospital or clinic,201703,898
cms_synthetic,outpatient,outpatient hospital or clinic,201704,820
cms_synthetic,outpatient,outpatient hospital or clinic,201705,878
cms_synthetic,outpatient,outpatient hospital or clinic,201706,866
cms_synthetic,outpatient,outpatient hospital or clinic,201707,892
cms_synthetic,outpatient,outpatient hospital or clinic,201708,938
cms_synthetic,outpatient,outpatient hospital or clinic,201709,821
cms_synthetic,outpatient,outpatient hospital or clinic,201710,931
cms_synthetic,outpatient,outpatient hospital or clinic,201711,816
cms_synthetic,outpatient,outpatient hospital or clinic,201712,873
cms_synthetic,outpatient,outpatient hospital or clinic,201801,945
cms_synthetic,outpatient,outpatient hospital or clinic,201802,774
cms_synthetic,outpatient,outpatient hospital or clinic,201803,964
cms_synthetic,outpatient,outpatient hospital or clinic,201804,900
cms_synthetic,outpatient,outpatient hospital or clinic,201805,938
cms_synthetic,outpatient,outpatient hospital or clinic,201806,931
cms_synthetic,outpatient,outpatient hospital or clinic,201807,888
cms_synthetic,outpatient,outpatient hospital or clinic,201808,1003
cms_synthetic,outpatient,outpatient hospital or clinic,201809,919
cms_synthetic,outpatient,outpatient hospital or clinic,201810,959
cms_synthetic,outpatient,outpatient hospital or clinic,201811,958
cms_synthetic,outpatient,outpatient hospital or clinic,201812,964
cms_synthetic,outpatient,outpatient hospital or clinic,201901,960
cms_synthetic,outpatient,outpatient hospital or clinic,201902,874
cms_synthetic,outpatient,outpatient hospital or clinic,201903,1050
cms_synthetic,outpatient,outpatient hospital or clinic,201904,1017
cms_synthetic,outpatient,outpatient hospital or clinic,201905,981
cms_synthetic,outpatient,outpatient hospital or clinic,201906,1006
cms_synthetic,outpatient,outpatient hospital or clinic,201907,1006
cms_synthetic,outpatient,outpatient hospital or clinic,201908,1021
cms_synthetic,outpatient,outpatient hospital or clinic,201909,969
cms_synthetic,outpatient,outpatient hospital or clinic,201910,1021
cms_synthetic,outpatient,outpatient hospital or clinic,201911,989
cms_synthetic,outpatient,outpatient hospital or clinic,201912,1004
cms_synthetic,outpatient,outpatient hospital or clinic,202001,1042
cms_synthetic,outpatient,outpatient hospital or clinic,202002,972
cms_synthetic,outpatient,outpatient hospital or clinic,202003,1025
cms_synthetic,outpatient,outpatient hospital or clinic,202004,1043
cms_synthetic,outpatient,outpatient hospital or clinic,202005,1052
cms_synthetic,outpatient,outpatient hospital or clinic,202006,1006
cms_synthetic,outpatient,outpatient hospital or clinic,202007,1071
cms_synthetic,outpatient,outpatient hospital or clinic,202008,1112
cms_synthetic,outpatient,outpatient hospital or clinic,202009,990
cms_synthetic,outpatient,outpatient hospital or clinic,202010,1088
cms_synthetic,outpatient,outpatient hospital or clinic,202011,1111
cms_synthetic,outpatient,outpatient hospital or clinic,202012,1149
cms_synthetic,outpatient,outpatient hospital or clinic,202101,1627
cms_synthetic,outpatient,outpatient hospital or clinic,202102,2366
cms_synthetic,outpatient,outpatient hospital or clinic,202103,3061
cms_synthetic,outpatient,outpatient hospital or clinic,202104,2630
cms_synthetic,outpatient,outpatient hospital or clinic,202105,2041
cms_synthetic,outpatient,outpatient hospital or clinic,202106,1461
cms_synthetic,outpatient,outpatient hospital or clinic,202107,1379
cms_synthetic,outpatient,outpatient hospital or clinic,202108,1418
cms_synthetic,outpatient,outpatient hospital or clinic,202109,1282
cms_synthetic,outpatient,outpatient hospital or clinic,202110,1271
cms_synthetic,outpatient,outpatient hospital or clinic,202111,1328
cms_synthetic,outpatient,outpatient hospital or clinic,202112,1198
cms_synthetic,outpatient,outpatient hospital or clinic,202201,1239
cms_synthetic,outpatient,outpatient hospital or clinic,202202,1095
cms_synthetic,outpatient,outpatient hospital or clinic,202203,1225
cms_synthetic,outpatient,outpatient hospital or clinic,202204,1192
cms_synthetic,outpatient,outpatient hospital or clinic,202205,1203
cms_synthetic,outpatient,outpatient hospital or clinic,202206,1201
cms_synthetic,outpatient,outpatient hospital or clinic,202207,1184
cms_synthetic,outpatient,outpatient hospital or clinic,202208,1302
cms_synthetic,outpatient,outpatient hospital or clinic,202209,1239
cms_synthetic,outpatient,outpatient hospital or clinic,202210,1250
cms_synthetic,outpatient,outpatient hospital or clinic,202211,1164
cms_synthetic,outpatient,outpatient hospital or clinic,202212,1236
cms_synthetic,outpatient,outpatient hospital or clinic,202301,1275
cms_synthetic,outpatient,outpatient hospital or clinic,202302,1178
cms_synthetic,outpatient,outpatient hospital or clinic,202303,62
cms_synthetic,outpatient,outpatient hospital or clinic,202306,1
cms_synthetic,outpatient,outpatient hospital or clinic,202307,1
cms_synthetic,outpatient,outpatient hospital or clinic,202401,1
cms_synthetic,outpatient,outpatient psych,201503,222
cms_synthetic,outpatient,outpatient psych,201504,295
cms_synthetic,outpatient,outpatient psych,201505,303
cms_synthetic,outpatient,outpatient psych,201506,324
cms_synthetic,outpatient,outpatient psych,201507,292
cms_synthetic,outpatient,outpatient psych,201508,305
cms_synthetic,outpatient,outpatient psych,201509,312
cms_synthetic,outpatient,outpatient psych,201510,334
cms_synthetic,outpatient,outpatient psych,201511,308
cms_synthetic,outpatient,outpatient psych,201512,302
cms_synthetic,outpatient,outpatient psych,201601,296
cms_synthetic,outpatient,outpatient psych,201602,308
cms_synthetic,outpatient,outpatient psych,201603,310
cms_synthetic,outpatient,outpatient psych,201604,301
cms_synthetic,outpatient,outpatient psych,201605,318
cms_synthetic,outpatient,outpatient psych,201606,289
cms_synthetic,outpatient,outpatient psych,201607,317
cms_synthetic,outpatient,outpatient psych,201608,287
cms_synthetic,outpatient,outpatient psych,201609,316
cms_synthetic,outpatient,outpatient psych,201610,282
cms_synthetic,outpatient,outpatient psych,201611,319
cms_synthetic,outpatient,outpatient psych,201612,310
cms_synthetic,outpatient,outpatient psych,201701,284
cms_synthetic,outpatient,outpatient psych,201702,264
cms_synthetic,outpatient,outpatient psych,201703,309
cms_synthetic,outpatient,outpatient psych,201704,313
cms_synthetic,outpatient,outpatient psych,201705,323
cms_synthetic,outpatient,outpatient psych,201706,305
cms_synthetic,outpatient,outpatient psych,201707,341
cms_synthetic,outpatient,outpatient psych,201708,308
cms_synthetic,outpatient,outpatient psych,201709,278
cms_synthetic,outpatient,outpatient psych,201710,334
cms_synthetic,outpatient,outpatient psych,201711,350
cms_synthetic,outpatient,outpatient psych,201712,310
cms_synthetic,outpatient,outpatient psych,201801,355
cms_synthetic,outpatient,outpatient psych,201802,310
cms_synthetic,outpatient,outpatient psych,201803,329
cms_synthetic,outpatient,outpatient psych,201804,389
cms_synthetic,outpatient,outpatient psych,201805,358
cms_synthetic,outpatient,outpatient psych,201806,350
cms_synthetic,outpatient,outpatient psych,201807,310
cms_synthetic,outpatient,outpatient psych,201808,303
cms_synthetic,outpatient,outpatient psych,201809,299
cms_synthetic,outpatient,outpatient psych,201810,370
cms_synthetic,outpatient,outpatient psych,201811,331
cms_synthetic,outpatient,outpatient psych,201812,361
cms_synthetic,outpatient,outpatient psych,201901,344
cms_synthetic,outpatient,outpatient psych,201902,357
cms_synthetic,outpatient,outpatient psych,201903,387
cms_synthetic,outpatient,outpatient psych,201904,367
cms_synthetic,outpatient,outpatient psych,201905,367
cms_synthetic,outpatient,outpatient psych,201906,422
cms_synthetic,outpatient,outpatient psych,201907,406
cms_synthetic,outpatient,outpatient psych,201908,394
cms_synthetic,outpatient,outpatient psych,201909,368
cms_synthetic,outpatient,outpatient psych,201910,418
cms_synthetic,outpatient,outpatient psych,201911,422
cms_synthetic,outpatient,outpatient psych,201912,434
cms_synthetic,outpatient,outpatient psych,202001,424
cms_synthetic,outpatient,outpatient psych,202002,391
cms_synthetic,outpatient,outpatient psych,202003,440
cms_synthetic,outpatient,outpatient psych,202004,455
cms_synthetic,outpatient,outpatient psych,202005,446
cms_synthetic,outpatient,outpatient psych,202006,407
cms_synthetic,outpatient,outpatient psych,202007,430
cms_synthetic,outpatient,outpatient psych,202008,513
cms_synthetic,outpatient,outpatient psych,202009,442
cms_synthetic,outpatient,outpatient psych,202010,470
cms_synthetic,outpatient,outpatient psych,202011,451
cms_synthetic,outpatient,outpatient psych,202012,498
cms_synthetic,outpatient,outpatient psych,202101,605
